路線方向,路段,交流道,進出口,週六,週日,週2-4
國1高架北向,非主線資料,機場系統,進口,7541,6488,10753
國1高架北向,非主線資料,中壢轉接道,進口,13799,12246,15763
國1高架北向,非主線資料,楊梅端,進口,27407,28218,27649
國1高架南向,非主線資料,汐止端,進口,24797,24197,26907
國1高架南向,非主線資料,堤頂,進口,13907,11023,20243
國1高架南向,非主線資料,環北,進口,16508,13874,18446
國1高架南向,非主線資料,泰山轉接道,進口,23853,20111,23571
國1高架南向,非主線資料,機場系統,進口,3175,2756,4595
國1高架南向,非主線資料,中壢轉接道,進口,10608,8599,12932
國2西向,非主線資料,大園,進口,5425,5487,10806
國2西向,非主線資料,大竹,進口,2983,2427,4162
國2西向,非主線資料,機場系統,進口,22930,18330,27100
國2西向,非主線資料,南桃園,進口,29329,24697,33660
國2西向,非主線資料,大湳,進口,16714,13777,21559
國2西向,非主線資料,鶯歌系統,進口,42436,38411,53402
國2東向,非主線資料,機場端,進口,12629,11916,17269
國2東向,非主線資料,大園,進口,15951,13071,22718
國2東向,非主線資料,大竹,進口,17819,14580,24830
國2東向,非主線資料,機場系統,進口,35007,29383,42814
國2東向,非主線資料,南桃園,進口,13744,11363,17314
國2東向,非主線資料,大湳,進口,20471,18867,24061
國3北向,非主線資料,瑪東系統,進口,2829,2432,4097
國3北向,非主線資料,汐止系統,進口,9332,8074,9826
國3北向,非主線資料,新台五路,進口,6567,5045,10617
國3北向,非主線資料,南港,進口,4368,3513,5767
國3北向,非主線資料,南港系統,進口,14746,16262,13468
國3北向,非主線資料,木柵,進口,11803,9929,14316
國3北向,非主線資料,新店,進口,7322,6106,9487
國3北向,非主線資料,安坑,進口,8714,6952,10513
國3北向,非主線資料,中和,進口,16743,13809,19323
國3北向,非主線資料,土城,進口,11608,8626,15723
國3北向,非主線資料,樹林,進口,12014,9995,14415
國3北向,非主線資料,三鶯,進口,9953,8770,10976
國3北向,非主線資料,鶯歌系統,進口,27909,22606,34997
國3北向,非主線資料,大溪,進口,18274,15558,22292
國3北向,非主線資料,龍潭,進口,10718,9245,13591
國3北向,非主線資料,關西,進口,4158,4211,3377
國3北向,非主線資料,竹林,進口,10049,9104,9276
國3北向,非主線資料,寶山,進口,3074,2750,5000
國3北向,非主線資料,新竹系統,進口,15038,16488,13722
國3北向,非主線資料,茄苳,進口,7255,6063,8546
國3北向,非主線資料,香山,進口,6875,6209,11865
國3北向,非主線資料,西濱,進口,5662,5065,6580
國3北向,非主線資料,竹南,進口,4431,3908,5485
國3北向,非主線資料,大山,進口,2229,2210,2511
國3北向,非主線資料,後龍,進口,2954,2837,2977
國3北向,非主線資料,通霄,進口,2852,2934,2589
國3北向,非主線資料,苑裡,進口,2375,2420,2160
國3北向,非主線資料,大甲,進口,2384,2330,2409
國3北向,非主線資料,中港系統,進口,11744,10482,12073
國3北向,非主線資料,沙鹿,進口,6259,5920,6978
國3北向,非主線資料,龍井,進口,7235,6423,8614
國3北向,非主線資料,和美,進口,4157,4168,5114
國3北向,非主線資料,彰化系統,進口,16183,18006,16522
國3北向,非主線資料,快官,進口,10732,9686,12677
國3北向,非主線資料,烏日,進口,3407,2141,5929
國3北向,非主線資料,中投,進口,6639,5270,7789
國3北向,非主線資料,霧峰,進口,11129,9480,13639
國3北向,非主線資料,霧峰系統,進口,15148,16301,13767
國3北向,非主線資料,草屯,進口,5555,4721,6197
國3北向,非主線資料,中興系統,進口,10833,11089,10579
國3北向,非主線資料,中興,進口,8491,7456,11559
國3北向,非主線資料,南投,進口,7665,6817,9165
國3北向,非主線資料,名間,進口,7365,7440,6853
國3北向,非主線資料,竹山,進口,6906,7418,5842
國3北向,非主線資料,南雲,進口,2023,2042,1961
國3北向,非主線資料,斗六,進口,3825,3650,3776
國3北向,非主線資料,古坑系統,進口,5830,5873,4974
國3北向,非主線資料,梅山,進口,1833,1902,1875
國3北向,非主線資料,竹崎,進口,5688,5598,5180
國3北向,非主線資料,中埔,進口,4802,4841,4361
國3北向,非主線資料,水上系統,進口,6065,5675,5763
國3北向,非主線資料,白河,進口,1890,2178,1468
國3北向,非主線資料,柳營,進口,812,827,690
國3北向,非主線資料,烏山頭,進口,867,765,791
國3北向,非主線資料,官田系統,進口,2910,3211,2290
國3北向,非主線資料,善化,進口,3290,2798,3259
國3北向,非主線資料,新化系統,進口,9811,8930,7130
國3北向,非主線資料,關廟,進口,7930,7445,7814
國3北向,非主線資料,田寮,進口,2000,2369,1523
國3北向,非主線資料,燕巢系統,進口,11717,10705,9877
國3北向,非主線資料,九如,進口,6898,7011,6939
國3北向,非主線資料,屏東,進口,4051,3956,4201
國3北向,非主線資料,長治,進口,3989,4336,3783
國3北向,非主線資料,麟洛,進口,4082,4146,4187
國3北向,非主線資料,竹田系統,進口,7606,7098,7922
國3北向,非主線資料,崁頂,進口,3683,3701,3860
國3北向,非主線資料,南州,進口,11884,14529,10299
國3北向,非主線資料,林邊,進口,5626,6615,4573
國3甲西向,非主線資料,萬芳,進口,5267,4163,6109
國3甲西向,非主線資料,木柵,進口,24656,22653,29074
國3甲東向,非主線資料,台北端,進口,17511,14036,19841
國3甲東向,非主線資料,萬芳,進口,12824,10596,14254
國3南向,非主線資料,基金,進口,17153,16303,20254
國3南向,非主線資料,瑪東系統,進口,1830,2398,2468
國3南向,非主線資料,汐止系統,進口,26312,21950,29742
國3南向,非主線資料,新台五路,進口,11620,9296,16311
國3南向,非主線資料,南港,進口,12514,10426,17156
國3南向,非主線資料,南港系統,進口,12568,14355,9796
國3南向,非主線資料,木柵,進口,11419,9560,12706
國3南向,非主線資料,新店,進口,8195,6592,10033
國3南向,非主線資料,安坑,進口,23775,19463,26597
國3南向,非主線資料,中和,進口,27927,22822,30775
國3南向,非主線資料,土城,進口,29083,23788,32550
國3南向,非主線資料,三鶯,進口,13804,11326,16326
國3南向,非主線資料,鶯歌系統,進口,16909,13799,19544
國3南向,非主線資料,大溪,進口,7538,6095,7166
國3南向,非主線資料,龍潭,進口,4268,3560,4508
國3南向,非主線資料,關西,進口,3539,3124,3833
國3南向,非主線資料,竹林,進口,5338,4494,6574
國3南向,非主線資料,寶山,進口,5049,3622,8481
國3南向,非主線資料,新竹系統,進口,24991,19045,27114
國3南向,非主線資料,茄苳,進口,4589,3508,4326
國3南向,非主線資料,香山,進口,3637,2400,4387
國3南向,非主線資料,竹南,進口,3525,2837,3232
國3南向,非主線資料,大山,進口,693,599,711
國3南向,非主線資料,後龍,進口,2128,2410,2317
國3南向,非主線資料,通霄,進口,2522,2620,2023
國3南向,非主線資料,苑裡,進口,6674,6037,8040
國3南向,非主線資料,大甲,進口,8028,7041,8824
國3南向,非主線資料,中港系統,進口,5442,4617,6429
國3南向,非主線資料,沙鹿,進口,6869,5612,8147
國3南向,非主線資料,龍井,進口,8805,7132,10131
國3南向,非主線資料,和美,進口,11029,9182,14408
國3南向,非主線資料,彰化系統,進口,10505,8357,11898
國3南向,非主線資料,快官,進口,18717,15393,21048
國3南向,非主線資料,烏日,進口,4330,2849,5528
國3南向,非主線資料,中投,進口,8540,6774,8512
國3南向,非主線資料,霧峰,進口,29734,25348,26385
國3南向,非主線資料,霧峰系統,進口,5057,5387,4399
國3南向,非主線資料,草屯,進口,3054,2278,2874
國3南向,非主線資料,中興系統,進口,4897,4170,4406
國3南向,非主線資料,中興,進口,4173,3349,4344
國3南向,非主線資料,南投,進口,1839,1484,2055
國3南向,非主線資料,名間,進口,1640,1494,1620
國3南向,非主線資料,竹山,進口,2773,3047,1995
國3南向,非主線資料,南雲,進口,1804,1762,1629
國3南向,非主線資料,斗六,進口,3393,3063,3638
國3南向,非主線資料,古坑系統,進口,3075,2828,2522
國3南向,非主線資料,古坑,進口,1067,1076,896
國3南向,非主線資料,梅山,進口,4131,3569,4280
國3南向,非主線資料,竹崎,進口,5693,4977,5692
國3南向,非主線資料,中埔,進口,5932,6268,4446
國3南向,非主線資料,水上系統,進口,2170,2293,1779
國3南向,非主線資料,白河,進口,2575,2941,1908
國3南向,非主線資料,柳營,進口,2457,2257,2800
國3南向,非主線資料,烏山頭,進口,3134,2618,2793
國3南向,非主線資料,官田系統,進口,6061,6128,5325
國3南向,非主線資料,善化,進口,3711,2942,3852
國3南向,非主線資料,新化系統,進口,8346,6602,8431
國3南向,非主線資料,關廟,進口,7032,6095,5186
國3南向,非主線資料,田寮,進口,2542,2346,2323
國3南向,非主線資料,燕巢系統,進口,11256,9341,11650
國3南向,非主線資料,九如,進口,2400,2065,2399
國3南向,非主線資料,長治,進口,3967,3430,4050
國3南向,非主線資料,麟洛,進口,6379,5514,6738
國3南向,非主線資料,竹田系統,進口,13208,10992,10260
國3南向,非主線資料,南州,進口,398,316,342
國4西向,非主線資料,中港系統,進口,4527,4048,4832
國4西向,非主線資料,神岡,進口,2771,2240,3927
國4西向,非主線資料,台中系統,進口,15720,12717,18465
國4西向,非主線資料,后豐,進口,16317,14675,18095
國4東向,非主線資料,清水端,進口,12820,10762,14965
國4東向,非主線資料,中港系統,進口,12606,10243,13796
國4東向,非主線資料,神岡,進口,4571,3585,7217
國4東向,非主線資料,台中系統,進口,10854,8565,11252
國5北向,非主線資料,石碇,進口,3221,3200,2975
國5北向,非主線資料,坪林,進口,2918,4179,1760
國5北向,非主線資料,頭城,進口,8103,9077,5898
國5北向,非主線資料,宜蘭,進口,7573,6895,7710
國5北向,非主線資料,羅東,進口,9021,7453,9286
國5北向,非主線資料,蘇澳,進口,9255,8896,9104
國5南向,非主線資料,南港系統,進口,28190,22693,21670
國5南向,非主線資料,石碇,進口,3620,2647,3307
國5南向,非主線資料,坪林,進口,475,307,340
國5南向,非主線資料,頭城,進口,3532,2083,3923
國5南向,非主線資料,宜蘭,進口,4946,3881,5185
國5南向,非主線資料,羅東,進口,2374,1888,2605
國6西向,非主線資料,舊正,進口,2362,1909,2846
國6西向,非主線資料,東草屯,進口,3394,3007,3865
國6西向,非主線資料,國姓,進口,2929,3476,2379
國6西向,非主線資料,北山,進口,767,1245,614
國6西向,非主線資料,愛蘭,進口,8842,8835,6167
國6西向,非主線資料,埔里,進口,3675,4520,3254
國6西向,非主線資料,埔里端,進口,4020,4436,2984
國6東向,非主線資料,霧峰系統,進口,22368,17514,17396
國6東向,非主線資料,舊正,進口,2927,2151,2095
國6東向,非主線資料,東草屯,進口,981,878,965
國6東向,非主線資料,國姓,進口,396,363,412
國6東向,非主線資料,愛蘭,進口,449,369,353
國8西向,非主線資料,台南系統,進口,11958,9532,13610
國8西向,非主線資料,新市,進口,9040,6893,13423
國8西向,非主線資料,新化系統,進口,13902,14457,13303
國8西向,非主線資料,新化端,進口,6275,6323,5994
國8東向,非主線資料,台南端,進口,9860,8650,10911
國8東向,非主線資料,新吉,進口,4819,4953,7380
國8東向,非主線資料,台南系統,進口,14010,12724,15000
國8東向,非主線資料,新市,進口,3490,2931,3871
國8東向,非主線資料,新化系統,進口,2763,2697,2768
