路線方向,路段,交流道,進出口,週六,週日,週2-4
國3北向路段,新台五路-汐止系統,非匝道資料,非匝道資料,30926,27767,34023
國3北向路段,汐止系統-瑪東系統,非匝道資料,非匝道資料,17220,14498,16966
國3北向路段,瑪東系統-基金,非匝道資料,非匝道資料,18075,15660,19637
國5北向路段,蘇澳-羅東,非匝道資料,非匝道資料,9255,8896,9104
國5北向路段,羅東-宜蘭,非匝道資料,非匝道資料,16042,14930,15693
國5北向路段,宜蘭-頭城,非匝道資料,非匝道資料,19875,19389,19007
國5北向路段,頭城-坪林,非匝道資料,非匝道資料,24214,26377,20978
國5北向路段,坪林-石碇,非匝道資料,非匝道資料,26657,30344,22407
國5北向路段,石碇-南港系統,非匝道資料,非匝道資料,27360,30669,23249
國3甲西向路段,木柵-萬芳,非匝道資料,非匝道資料,24656,22653,29074
國3甲西向路段,萬芳-台北端,非匝道資料,非匝道資料,16374,14464,19168
國2西向路段,鶯歌系統-大湳,非匝道資料,非匝道資料,42436,38411,53402
國2西向路段,大湳-南桃園,非匝道資料,非匝道資料,41595,36250,53526
國2西向路段,南桃園-機場系統,非匝道資料,非匝道資料,56753,49367,75350
國2西向路段,機場系統-大竹,非匝道資料,非匝道資料,41422,35328,56616
國2西向路段,大竹-大園,非匝道資料,非匝道資料,25111,22173,35454
國2西向路段,大園-機場端,非匝道資料,非匝道資料,14360,14401,25022
國4西向路段,豐原端-后豐,非匝道資料,非匝道資料,0,0,0
國4西向路段,后豐-台中系統,非匝道資料,非匝道資料,16311,14641,18430
國4西向路段,台中系統-神岡,非匝道資料,非匝道資料,21740,18017,25862
國4西向路段,神岡-中港系統,非匝道資料,非匝道資料,20383,17087,23198
國4西向路段,中港系統-清水端,非匝道資料,非匝道資料,12664,9897,14773
國6西向路段,埔里端-埔里,非匝道資料,非匝道資料,4020,4436,2984
國6西向路段,埔里-愛蘭,非匝道資料,非匝道資料,7674,8956,6238
國6西向路段,愛蘭-北山,非匝道資料,非匝道資料,16188,16764,12039
國6西向路段,北山-國姓,非匝道資料,非匝道資料,16220,17808,12737
國6西向路段,國姓-東草屯,非匝道資料,非匝道資料,17735,20712,14231
國6西向路段,東草屯-舊正,非匝道資料,非匝道資料,20254,22941,17202
國6西向路段,舊正-霧峰系統,非匝道資料,非匝道資料,20231,21532,17503
國8西向路段,新化端-新化系統,非匝道資料,非匝道資料,6275,6323,5994
國8西向路段,新化系統-新市,非匝道資料,非匝道資料,17054,17866,16111
國8西向路段,新市-台南系統,非匝道資料,非匝道資料,23038,21282,25533
國8西向路段,台南系統-南133,非匝道資料,非匝道資料,20354,18013,23081
國8西向路段,南133-新吉,非匝道資料,非匝道資料,15429,13558,17225
國8西向路段,新吉-台南端,非匝道資料,非匝道資料,9065,8113,10453
國10西向路段,旗山端-里港,非匝道資料,非匝道資料,11521,14164,9938
國10西向路段,里港-嶺口,非匝道資料,非匝道資料,15921,17322,13982
國10西向路段,嶺口-燕巢系統,非匝道資料,非匝道資料,19326,21051,17770
國10西向路段,燕巢系統-燕巢,非匝道資料,非匝道資料,31485,34102,30962
國10西向路段,燕巢-仁武,非匝道資料,非匝道資料,29104,29798,30756
國10西向路段,仁武-鼎金系統,非匝道資料,非匝道資料,34997,33011,38278
國10西向路段,鼎金系統-左營端,非匝道資料,非匝道資料,35646,33147,36846
國1高架北向路段,楊梅端-中壢轉接道,非匝道資料,非匝道資料,27407,28218,27649
國1高架北向路段,中壢轉接道-機場系統,非匝道資料,非匝道資料,31673,30956,30954
國1高架北向路段,機場系統-泰山轉接道,非匝道資料,非匝道資料,36098,34593,37407
國1高架北向路段,泰山轉接道-五股轉接道,非匝道資料,非匝道資料,14899,14320,15943
國1高架北向路段,五股轉接道-環北,非匝道資料,非匝道資料,54351,47115,63219
國1高架北向路段,環北-下塔悠,非匝道資料,非匝道資料,36616,31361,42625
國1高架北向路段,下塔悠-堤頂,非匝道資料,非匝道資料,32622,27880,36115
國1高架北向路段,堤頂-汐止端,非匝道資料,非匝道資料,28949,23894,29949
